# 1:t 2:pos.x 3:pos.y 4:pos.z 5:volume 6:rho 7:vel.x 8:vel.y 9:vel.z 10:p 11:a 12:mu 13:k 14:mu_t 15:k_t 16:S 17:tke 18:omega 19:massf[0]-H2 20:massf[1]-O2 21:massf[2]-N2 22:dt_chem 23:u 24:T 
6.152672593573224868e-06 3.010000000000001216e-02 1.145859598586127827e-02 0.000000000000000000e+00 1.443546940761607553e-07 1.531279969606849471e-02 -3.897039051359746509e+01 1.151773231009924984e+03 0.000000000000000000e+00 6.857410221270699367e+03 7.928536879497422660e+02 1.371798528819207466e-05 7.662154075135389764e-02 0.000000000000000000e+00 0.000000000000000000e+00 1 0.000000000000000000e+00 1.000000000000000000e+00 3.104505511466758572e-01 1.517008787470024156e-01 5.378485701063216995e-01 -1.000000000000000000e+00 -4.245147663678331301e+05 3.026829261519427519e+02
6.165315733803646517e-06 3.010000000000001216e-02 1.145859598586127827e-02 0.000000000000000000e+00 1.443546940761607553e-07 1.534218140958718175e-02 -3.756389735859367818e+01 1.158299225533705339e+03 0.000000000000000000e+00 6.903504123259875087e+03 7.947976168250409046e+02 1.363183088795110576e-05 7.694341597714150771e-02 0.000000000000000000e+00 0.000000000000000000e+00 1 0.000000000000000000e+00 1.000000000000000000e+00 3.139644380108208011e-01 1.509278236368844783e-01 5.351077383522947484e-01 -1.000000000000000000e+00 -4.331696437346696621e+05 3.013882071093607351e+02
6.177958874034068166e-06 3.010000000000001216e-02 1.145859598586127827e-02 0.000000000000000000e+00 1.443546940761607553e-07 1.536982075064837784e-02 -3.609315015135768334e+01 1.164795569983745736e+03 0.000000000000000000e+00 6.948738013528383817e+03 7.967267104631160919e+02 1.354613292888029403e-05 7.726416171892422358e-02 0.000000000000000000e+00 0.000000000000000000e+00 1 0.000000000000000000e+00 1.000000000000000000e+00 3.174949413347674110e-01 1.501511129056102567e-01 5.323539457596223601e-01 -1.000000000000000000e+00 -4.419204668194015976e+05 3.000953903513455998e+02
6.190602014264489816e-06 3.010000000000001216e-02 1.145859598586127827e-02 0.000000000000000000e+00 1.443546940761607553e-07 1.539529278840366319e-02 -3.455178999144089147e+01 1.171297414099016351e+03 0.000000000000000000e+00 6.991048572972363218e+03 7.985374749999887172e+02 1.345869442505730177e-05 7.756766043919395559e-02 0.000000000000000000e+00 0.000000000000000000e+00 1 0.000000000000000000e+00 1.000000000000000000e+00 3.210322934043793874e-01 1.493728954502897555e-01 5.295948111453308016e-01 -1.000000000000000000e+00 -4.510269242007935536e+05 2.987325554322617904e+02
6.203224362109138743e-06 3.010000000000001216e-02 1.145859598586127827e-02 0.000000000000000000e+00 1.443546940761607553e-07 1.541903990914363955e-02 -3.293996791507956345e+01 1.177753609337008356e+03 0.000000000000000000e+00 7.032750047760523557e+03 8.003491936914588223e+02 1.337242988583321271e-05 7.787223846142701800e-02 0.000000000000000000e+00 0.000000000000000000e+00 1 0.000000000000000000e+00 1.000000000000000000e+00 3.245781577579447408e-01 1.485928052924996856e-01 5.268290369495556291e-01 -1.000000000000000000e+00 -4.601526667661519023e+05 2.973907071374540578e+02
6.215846709953787670e-06 3.010000000000001216e-02 1.145859598586127827e-02 0.000000000000000000e+00 1.443546940761607553e-07 1.544111100332694504e-02 -3.125570422266268977e+01 1.184173763697416916e+03 0.000000000000000000e+00 7.073872426436728347e+03 8.021629590958769995e+02 1.328717394501903988e-05 7.817808231868116076e-02 0.000000000000000000e+00 0.000000000000000000e+00 1 0.000000000000000000e+00 1.000000000000000000e+00 3.281372286914797098e-01 1.478098096871164335e-01 5.240529616214039121e-01 -1.000000000000000000e+00 -4.693135104474732070e+05 2.960666689665672493e+02
6.228469057798436596e-06 3.010000000000001216e-02 1.145859598586127827e-02 0.000000000000000000e+00 1.443546940761607553e-07 1.546150533350775652e-02 -2.949956436926744985e+01 1.190556569086789295e+03 0.000000000000000000e+00 7.114379811383441847e+03 8.039773059512189093e+02 1.320291592661988476e-05 7.848494218347459861e-02 0.000000000000000000e+00 0.000000000000000000e+00 1 0.000000000000000000e+00 1.000000000000000000e+00 3.317083835300276839e-01 1.470241556226304369e-01 5.212674608473418791e-01 -1.000000000000000000e+00 -4.785091131813738029e+05 2.947598448295850631e+02
6.241091405643085523e-06 3.010000000000001216e-02 1.145859598586127827e-02 0.000000000000000000e+00 1.443546940761607553e-07 1.548019972106620505e-02 -2.767236191411107171e+01 1.196901282294554449e+03 0.000000000000000000e+00 7.154231924758620153e+03 8.057911197870970454e+02 1.311965416940447180e-05 7.879262026294048260e-02 0.000000000000000000e+00 0.000000000000000000e+00 1 0.000000000000000000e+00 1.000000000000000000e+00 3.352904611529446410e-01 1.462360985455833373e-01 5.184734403014720217e-01 -1.000000000000000000e+00 -4.877379927701514680e+05 2.934699230230541502e+02
6.253713753487734450e-06 3.010000000000001216e-02 1.145859598586127827e-02 0.000000000000000000e+00 1.443546940761607553e-07 1.549716908411619479e-02 -2.577614310974429657e+01 1.203207042947664831e+03 0.000000000000000000e+00 7.193383474701764499e+03 8.076030869667390562e+02 1.303738231378641038e-05 7.910088523069983002e-02 0.000000000000000000e+00 0.000000000000000000e+00 1 0.000000000000000000e+00 1.000000000000000000e+00 3.388822699748336165e-01 1.454459006047625347e-01 5.156718294204037933e-01 -1.000000000000000000e+00 -4.969991540752758738e+05 2.921964520068881370e+02
6.266336101332383377e-06 3.010000000000001216e-02 1.145859598586127827e-02 0.000000000000000000e+00 1.443546940761607553e-07 1.551230709151943388e-02 -2.379551634849417141e+01 1.209474512802816207e+03 0.000000000000000000e+00 7.231655333412149048e+03 8.094067053375569003e+02 1.295597261294245575e-05 7.940868309020696070e-02 0.000000000000000000e+00 0.000000000000000000e+00 1 0.000000000000000000e+00 1.000000000000000000e+00 3.424825693211291933e-01 1.446538347485724629e-01 5.128635959302983993e-01 -1.000000000000000000e+00 -5.063066171100641950e+05 2.909351657149998687e+02
6.278958449177032304e-06 3.010000000000001216e-02 1.145859598586127827e-02 0.000000000000000000e+00 1.443546940761607553e-07 1.552514433656042477e-02 -2.172175955393505120e+01 1.215702171538121320e+03 0.000000000000000000e+00 7.268692675374650207e+03 8.111952869816606153e+02 1.287530771791752910e-05 7.971491397954842684e-02 0.000000000000000000e+00 0.000000000000000000e+00 1 0.000000000000000000e+00 1.000000000000000000e+00 3.460897716976401584e-01 1.438602502257351201e-01 5.100499780766246660e-01 -1.000000000000000000e+00 -5.156737021963861771e+05 2.896819893045184244e+02
6.291580797021681231e-06 3.010000000000001216e-02 1.145859598586127827e-02 0.000000000000000000e+00 1.443546940761607553e-07 1.553551391895440642e-02 -1.958419682135179940e+01 1.221888804253207354e+03 0.000000000000000000e+00 7.304372050497029704e+03 8.129672428083678142e+02 1.279538790804110238e-05 8.001927544178476237e-02 0.000000000000000000e+00 0.000000000000000000e+00 1 0.000000000000000000e+00 1.000000000000000000e+00 3.497023799365439611e-01 1.430654764131715218e-01 5.072321436502845726e-01 -1.000000000000000000e+00 -5.250992778436872177e+05 2.884365839636171245e+02
6.304203144866330158e-06 3.010000000000001216e-02 1.145859598586127827e-02 0.000000000000000000e+00 1.443546940761607553e-07 1.554568736659436325e-02 -1.740701187763968250e+01 1.228034300251639024e+03 0.000000000000000000e+00 7.340241216412103313e+03 8.147491007796461417e+02 1.271680615826086883e-05 8.032596359954019549e-02 0.000000000000000000e+00 0.000000000000000000e+00 1 0.000000000000000000e+00 1.000000000000000000e+00 3.533204974751167349e-01 1.422694905546808830e-01 5.044100119702024099e-01 -1.000000000000000000e+00 -5.345039358821415808e+05 2.872179224713150916e+02
6.316825492710979085e-06 3.010000000000001216e-02 1.145859598586127827e-02 0.000000000000000000e+00 1.443546940761607553e-07 1.555557414933184460e-02 -1.518980158445304163e+01 1.234136894120674924e+03 0.000000000000000000e+00 7.375842909069532652e+03 8.165185312561490036e+02 1.263907950309209674e-05 8.063139187315385148e-02 0.000000000000000000e+00 0.000000000000000000e+00 1 0.000000000000000000e+00 1.000000000000000000e+00 3.569424616533535821e-01 1.414726584354642769e-01 5.015848799111821688e-01 -1.000000000000000000e+00 -5.439506585440792842e+05 2.860104408214745604e+02
6.329472986630897426e-06 3.010000000000001216e-02 1.145859598586127827e-02 0.000000000000000000e+00 1.443546940761607553e-07 1.556494690291648254e-02 -1.293428337694716390e+01 1.240207050956736566e+03 0.000000000000000000e+00 7.410716150867913711e+03 8.182570215622214391e+02 1.256159380459884563e-05 8.093258002469913559e-02 0.000000000000000000e+00 0.000000000000000000e+00 1 0.000000000000000000e+00 1.000000000000000000e+00 3.605738412420997352e-01 1.406737549259358122e-01 4.987524038319644526e-01 -1.000000000000000000e+00 -5.535149016779306112e+05 2.847967762207863984e+02
6.342120480550815768e-06 3.010000000000001216e-02 1.145859598586127827e-02 0.000000000000000000e+00 1.443546940761607553e-07 1.557341465908807301e-02 -1.065308722844936362e+01 1.246231477914215475e+03 0.000000000000000000e+00 7.444253458317845798e+03 8.199423076677146582e+02 1.248412207668605822e-05 8.122581186140427623e-02 0.000000000000000000e+00 0.000000000000000000e+00 1 0.000000000000000000e+00 1.000000000000000000e+00 3.642060039421116668e-01 1.398746791319289695e-01 4.959193169259594192e-01 -1.000000000000000000e+00 -5.632281823758453829e+05 2.835668600497437524e+02
6.354767974470734109e-06 3.010000000000001216e-02 1.145859598586127827e-02 0.000000000000000000e+00 1.443546940761607553e-07 1.558082374949400391e-02 -8.361219247040384772e+00 1.252209592107287335e+03 0.000000000000000000e+00 7.476216584521801451e+03 8.215663676432919829e+02 1.240648002038428919e-05 8.150968060119183345e-02 0.000000000000000000e+00 0.000000000000000000e+00 1 0.000000000000000000e+00 1.000000000000000000e+00 3.678391656155740042e-01 1.390753835637632274e-01 4.930854508206627407e-01 -1.000000000000000000e+00 -5.731160560624215286e+05 2.823150009003406353e+02
6.367415468390652450e-06 3.010000000000001216e-02 1.145859598586127827e-02 0.000000000000000000e+00 1.443546940761607553e-07 1.558712739292841126e-02 -6.073819001776005422e+00 1.258140972269467738e+03 0.000000000000000000e+00 7.506560273169862739e+03 8.231288881403494315e+02 1.232857709585351405e-05 8.178402757834063452e-02 0.000000000000000000e+00 0.000000000000000000e+00 1 0.000000000000000000e+00 1.000000000000000000e+00 3.714762248686027668e-01 1.382752305280929850e-01 4.902485446033041927e-01 -1.000000000000000000e+00 -5.831921525498429546e+05 2.810393436927923858e+02
6.380062962310570792e-06 3.010000000000001216e-02 1.145859598586127827e-02 0.000000000000000000e+00 1.443546940761607553e-07 1.559228995502572393e-02 -3.802875422347189449e+00 1.264025510459089219e+03 0.000000000000000000e+00 7.535179135903437782e+03 8.246259604617671357e+02 1.225036226353304764e-05 8.204808160869535294e-02 0.000000000000000000e+00 0.000000000000000000e+00 1 0.000000000000000000e+00 1.000000000000000000e+00 3.751163355324574344e-01 1.374744061820411534e-01 4.874092582855013567e-01 -1.000000000000000000e+00 -5.934656059831934981e+05 2.797380164896266592e+02
6.392710456230489133e-06 3.010000000000001216e-02 1.145859598586127827e-02 0.000000000000000000e+00 1.443546940761607553e-07 1.559630074711837108e-02 -1.556444658838087580e+00 1.269863281189017016e+03 0.000000000000000000e+00 7.562022411880393520e+03 8.260559352624535450e+02 1.217183230678092897e-05 8.230143058883478135e-02 0.000000000000000000e+00 0.000000000000000000e+00 1 0.000000000000000000e+00 1.000000000000000000e+00 3.787587303333347921e-01 1.366730793258444931e-01 4.845681903408207147e-01 -1.000000000000000000e+00 -6.039391580797510687e+05 2.784107103633959355e+02
6.405357950150407475e-06 3.010000000000001216e-02 1.145859598586127827e-02 0.000000000000000000e+00 1.443546940761607553e-07 1.559917502994632478e-02 6.598722720644678574e-01 1.275654611010981398e+03 0.000000000000000000e+00 7.587081619725880046e+03 8.274187040579403174e+02 1.209301463220552473e-05 8.254391000207772500e-02 0.000000000000000000e+00 0.000000000000000000e+00 1 0.000000000000000000e+00 1.000000000000000000e+00 3.824027184899854714e-01 1.358714019313778387e-01 4.817258795786367176e-01 -1.000000000000000000e+00 -6.146112337699367199e+05 2.770581391507835178e+02
6.418005444070325816e-06 3.010000000000001216e-02 1.145859598586127827e-02 0.000000000000000000e+00 1.443546940761607553e-07 1.560095020861955624e-02 2.842537763726962652e+00 1.281400021661642313e+03 0.000000000000000000e+00 7.610348894029360963e+03 8.287135388105086804e+02 1.201395515637728546e-05 8.277524476833855727e-02 0.000000000000000000e+00 0.000000000000000000e+00 1 0.000000000000000000e+00 1.000000000000000000e+00 3.860464743312134739e-01 1.350697756463042631e-01 4.788837500224822352e-01 -1.000000000000000000e+00 -6.254774649030715227e+05 2.756812730273221632e+02
6.430652937990244157e-06 3.010000000000001216e-02 1.145859598586127827e-02 0.000000000000000000e+00 1.443546940761607553e-07 1.560168118106359907e-02 4.989688296774218657e+00 1.287100163238970026e+03 0.000000000000000000e+00 7.631830565796508381e+03 8.299399494518675056e+02 1.193470868111460006e-05 8.299519499234027375e-02 0.000000000000000000e+00 0.000000000000000000e+00 1 0.000000000000000000e+00 1.000000000000000000e+00 3.896879487561177857e-01 1.342686512728220316e-01 4.760433999710600994e-01 -1.000000000000000000e+00 -6.365318230509503046e+05 2.742813380284483173e+02
6.443300431910162499e-06 3.010000000000001216e-02 1.145859598586127827e-02 0.000000000000000000e+00 1.443546940761607553e-07 1.560143689363296948e-02 7.100368579015668757e+00 1.292755867502829460e+03 0.000000000000000000e+00 7.651588586809735716e+03 8.310999947294784533e+02 1.185533445265343748e-05 8.320395026308866071e-02 0.000000000000000000e+00 0.000000000000000000e+00 1 0.000000000000000000e+00 1.000000000000000000e+00 3.933267271507899232e-01 1.334681200259910661e-01 4.732051528232191218e-01 -1.000000000000000000e+00 -6.477672002490579616e+05 2.728602540445048703e+02
6.455949284109436597e-06 3.010000000000001216e-02 1.145859598586127827e-02 0.000000000000000000e+00 1.443546940761607553e-07 1.560028647236697506e-02 9.173342115632509675e+00 1.298368681530523645e+03 0.000000000000000000e+00 7.669678805985759027e+03 8.321953511977443441e+02 1.177586873331498716e-05 8.340164103487603120e-02 0.000000000000000000e+00 0.000000000000000000e+00 1 0.000000000000000000e+00 1.000000000000000000e+00 3.969628564057971487e-01 1.326681715898864466e-01 4.703689720043163214e-01 -1.000000000000000000e+00 -6.591794124667047290e+05 2.714193622717298240e+02
6.468598136308710695e-06 3.010000000000001216e-02 1.145859598586127827e-02 0.000000000000000000e+00 1.443546940761607553e-07 1.559828972922183178e-02 1.120665119340844385e+01 1.303939081120764740e+03 0.000000000000000000e+00 7.686139706698340888e+03 8.332269396705240752e+02 1.169635044812663161e-05 8.358826970161761793e-02 0.000000000000000000e+00 0.000000000000000000e+00 1 0.000000000000000000e+00 1.000000000000000000e+00 4.005956796568322931e-01 1.318689504746558827e-01 4.675353698685119075e-01 -1.000000000000000000e+00 -6.707636217662576819e+05 2.699598865291689549e+02
6.481246988507984793e-06 3.010000000000001216e-02 1.145859598586127827e-02 0.000000000000000000e+00 1.443546940761607553e-07 1.559549155400548337e-02 1.319860456260126824e+01 1.309468255559530462e+03 0.000000000000000000e+00 7.700995577917319679e+03 8.341952857091156375e+02 1.161679575259365929e-05 8.376377373335974763e-02 0.000000000000000000e+00 0.000000000000000000e+00 1 0.000000000000000000e+00 1.000000000000000000e+00 4.042250170815467891e-01 1.310704962412159724e-01 4.647044866772373495e-01 -1.000000000000000000e+00 -6.825180396597618237e+05 2.684824765149176642e+02
6.493895840707258892e-06 3.010000000000001216e-02 1.145859598586127827e-02 0.000000000000000000e+00 1.443546940761607553e-07 1.559159160250041948e-02 1.516191242329402833e+01 1.314957652950336069e+03 0.000000000000000000e+00 7.714030810938198556e+03 8.350972790267550181e+02 1.153713869847944735e-05 8.392747295822020059e-02 0.000000000000000000e+00 0.000000000000000000e+00 1 0.000000000000000000e+00 1.000000000000000000e+00 4.078509442118096184e-01 1.302727922725555321e-01 4.618762635156348773e-01 -1.000000000000000000e+00 -6.944527802296789596e+05 2.669852076264375569e+02
6.506544692906532990e-06 3.010000000000001216e-02 1.145859598586127827e-02 0.000000000000000000e+00 1.443546940761607553e-07 1.558653783775832379e-02 1.710330036105910523e+01 1.320408796435556951e+03 0.000000000000000000e+00 7.725276148544796342e+03 8.359362588777678411e+02 1.145744693945526232e-05 8.407977320584764103e-02 0.000000000000000000e+00 0.000000000000000000e+00 1 0.000000000000000000e+00 1.000000000000000000e+00 4.114735258332522516e-01 1.294758243158356803e-01 4.590506498509120403e-01 -1.000000000000000000e+00 -7.065584765934663592e+05 2.654704758578828887e+02
6.519193545105807088e-06 3.010000000000001216e-02 1.145859598586127827e-02 0.000000000000000000e+00 1.443546940761607553e-07 1.558033860001247460e-02 1.902604327817318364e+01 1.325823240734701812e+03 0.000000000000000000e+00 7.734799935124645344e+03 8.367159143707638123e+02 1.137779283568742832e-05 8.422114662201263258e-02 0.000000000000000000e+00 0.000000000000000000e+00 1 0.000000000000000000e+00 1.000000000000000000e+00 4.150928446322875165e-01 1.286795741800455806e-01 4.562275811876669307e-01 -1.000000000000000000e+00 -7.188246953923288966e+05 2.639408476052533388e+02
6.531842397305081186e-06 3.010000000000001216e-02 1.145859598586127827e-02 0.000000000000000000e+00 1.443546940761607553e-07 1.557297886445579982e-02 2.093322636306378826e+01 1.331202496931416817e+03 0.000000000000000000e+00 7.742633557617387851e+03 8.374385649699821670e+02 1.129821818031144637e-05 8.435183760371491035e-02 0.000000000000000000e+00 0.000000000000000000e+00 1 0.000000000000000000e+00 1.000000000000000000e+00 4.187090235323618348e-01 1.278840148220269923e-01 4.534069616456111174e-01 -1.000000000000000000e+00 -7.312452118477547774e+05 2.623979194477867622e+02
6.544491249504355285e-06 3.010000000000001216e-02 1.145859598586127827e-02 0.000000000000000000e+00 1.443546940761607553e-07 1.556454693966730085e-02 2.284115787834953082e+01 1.336548208295730319e+03 0.000000000000000000e+00 7.748956511032022718e+03 8.381115080222111828e+02 1.121885970722317615e-05 8.447295469072906016e-02 0.000000000000000000e+00 0.000000000000000000e+00 1 0.000000000000000000e+00 1.000000000000000000e+00 4.223223133247445693e-01 1.270890910677007213e-01 4.505885956075547649e-01 -1.000000000000000000e+00 -7.437992545631768880e+05 2.608464167285351323e+02
6.557140101703629383e-06 3.010000000000001216e-02 1.145859598586127827e-02 0.000000000000000000e+00 1.443546940761607553e-07 1.555567947631379330e-02 2.481307923700454410e+01 1.341861803076507158e+03 0.000000000000000000e+00 7.754678531374303020e+03 8.387656698516846063e+02 1.114031926695975450e-05 8.458973020816618060e-02 0.000000000000000000e+00 0.000000000000000000e+00 1 0.000000000000000000e+00 1.000000000000000000e+00 4.259329427463945938e-01 1.262947525949357219e-01 4.477723046586696287e-01 -1.000000000000000000e+00 -7.563946633405602770e+05 2.593062084050417297e+02
6.569788953902903481e-06 3.010000000000001216e-02 1.145859598586127827e-02 0.000000000000000000e+00 1.443546940761607553e-07 1.554643555484089973e-02 2.686229019653336536e+01 1.347143536562791269e+03 0.000000000000000000e+00 7.759856145917924550e+03 8.394024976795377597e+02 1.106261754686749439e-05 8.470235291995338589e-02 0.000000000000000000e+00 0.000000000000000000e+00 1 0.000000000000000000e+00 1.000000000000000000e+00 4.295405246963033830e-01 1.255010845659539354e-01 4.449583907377426817e-01 -1.000000000000000000e+00 -7.690255282542638015e+05 2.577781307601920275e+02
6.582405382335993521e-06 3.010000000000001216e-02 1.145859598586127827e-02 0.000000000000000000e+00 1.443546940761607553e-07 1.553666546841862665e-02 2.897701608196233991e+01 1.352380613360364350e+03 0.000000000000000000e+00 7.764255430297609564e+03 8.400134539221878640e+02 1.098580073978949501e-05 8.480926787650697185e-02 0.000000000000000000e+00 0.000000000000000000e+00 1 0.000000000000000000e+00 1.000000000000000000e+00 4.331356470000916059e-01 1.247101576591187616e-01 4.421541953407895909e-01 -1.000000000000000000e+00 -7.816796577821675455e+05 2.562613941397725057e+02
6.595021810769083561e-06 3.010000000000001216e-02 1.145859598586127827e-02 0.000000000000000000e+00 1.443546940761607553e-07 1.552598658210552728e-02 3.113469353803482420e+01 1.357588036826006146e+03 0.000000000000000000e+00 7.767410610094160802e+03 8.405847395691006341e+02 1.090934917415055139e-05 8.490796787473350871e-02 0.000000000000000000e+00 0.000000000000000000e+00 1 0.000000000000000000e+00 1.000000000000000000e+00 4.367277546241539188e-01 1.239198939818234174e-01 4.393523513940226222e-01 -1.000000000000000000e+00 -7.944368003363136668e+05 2.547419515986116210e+02
6.607638239202173600e-06 3.010000000000001216e-02 1.145859598586127827e-02 0.000000000000000000e+00 1.443546940761607553e-07 1.551405912125772453e-02 3.329725071240859080e+01 1.362767790256902117e+03 0.000000000000000000e+00 7.768823449133721624e+03 8.410994971297806160e+02 1.083291824939442819e-05 8.499534673228793802e-02 0.000000000000000000e+00 0.000000000000000000e+00 1 0.000000000000000000e+00 1.000000000000000000e+00 4.403173220325849457e-01 1.231301891519670788e-01 4.365524888154480032e-01 -1.000000000000000000e+00 -8.073497586107299430e+05 2.532089031033369793e+02
6.620254667635263640e-06 3.010000000000001216e-02 1.145859598586127827e-02 0.000000000000000000e+00 1.443546940761607553e-07 1.550072498222301171e-02 3.543033548343765204e+01 1.367922153315585092e+03 0.000000000000000000e+00 7.768179823108102028e+03 8.415457117323653620e+02 1.075626249274544207e-05 8.506909557757719176e-02 0.000000000000000000e+00 0.000000000000000000e+00 1 0.000000000000000000e+00 1.000000000000000000e+00 4.439049517673125389e-01 1.223409106103255650e-01 4.337541376223619238e-01 -1.000000000000000000e+00 -8.204572213606034638e+05 2.516545820844829962e+02
6.632871096068353680e-06 3.010000000000001216e-02 1.145859598586127827e-02 0.000000000000000000e+00 1.443546940761607553e-07 1.548601518774205682e-02 3.751048451517274174e+01 1.373053353318096015e+03 0.000000000000000000e+00 7.765364329893573995e+03 8.419167154114232972e+02 1.067924506225106094e-05 8.512781169716684970e-02 0.000000000000000000e+00 0.000000000000000000e+00 1 0.000000000000000000e+00 1.000000000000000000e+00 4.474912420986514872e-01 1.215519267374296358e-01 4.309568311639188076e-01 -1.000000000000000000e+00 -8.337816631598824169e+05 2.500748471887037283e+02
6.645487524501443720e-06 3.010000000000001216e-02 1.145859598586127827e-02 0.000000000000000000e+00 1.443546940761607553e-07 1.547007905644527496e-02 3.952514654875835731e+01 1.378163375156081429e+03 0.000000000000000000e+00 7.760382302158657694e+03 8.422089546775287090e+02 1.060179350200735925e-05 8.517061936019451607e-02 0.000000000000000000e+00 0.000000000000000000e+00 1 0.000000000000000000e+00 1.000000000000000000e+00 4.510767208844569387e-01 1.207631214045512130e-01 4.281601577109918622e-01 -1.000000000000000000e+00 -8.473357864750385052e+05 2.484676337558776140e+02
6.658103952934533759e-06 3.010000000000001216e-02 1.145859598586127827e-02 0.000000000000000000e+00 1.443546940761607553e-07 1.545311649646658597e-02 4.146998364413878591e+01 1.383254045996755167e+03 0.000000000000000000e+00 7.753296597275965723e+03 8.424204682158566584e+02 1.052386952850046915e-05 8.519690778081556726e-02 0.000000000000000000e+00 0.000000000000000000e+00 1 0.000000000000000000e+00 1.000000000000000000e+00 4.546618224564976107e-01 1.199743990587011089e-01 4.253637784848013359e-01 -1.000000000000000000e+00 -8.611270090413868893e+05 2.468319688455808603e+02
6.670720381367623799e-06 3.010000000000001216e-02 1.145859598586127827e-02 0.000000000000000000e+00 1.443546940761607553e-07 1.543533597652438534e-02 4.334657363756996773e+01 1.388326871408276475e+03 0.000000000000000000e+00 7.744191161531472062e+03 8.425500969473181385e+02 1.044545344139748818e-05 8.520619425553166426e-02 0.000000000000000000e+00 0.000000000000000000e+00 1 0.000000000000000000e+00 1.000000000000000000e+00 4.582468731195550871e-01 1.191856879128273816e-01 4.225674389676175591e-01 -1.000000000000000000e+00 -8.751597826742478646e+05 2.451674629890555366e+02
6.683336809800713839e-06 3.010000000000001216e-02 1.145859598586127827e-02 0.000000000000000000e+00 1.443546940761607553e-07 1.541693774587399139e-02 4.516152666600913079e+01 1.393383133056083580e+03 0.000000000000000000e+00 7.733171545122623684e+03 8.425979569775360005e+02 1.036655236137029853e-05 8.519821409497667364e-02 0.000000000000000000e+00 0.000000000000000000e+00 1 0.000000000000000000e+00 1.000000000000000000e+00 4.618320847784166405e-01 1.183969413478768717e-01 4.197709738737065432e-01 -1.000000000000000000e+00 -8.894341415737922071e+05 2.434745822305578145e+02
6.695953238233803879e-06 3.010000000000001216e-02 1.145859598586127827e-02 0.000000000000000000e+00 1.443546940761607553e-07 1.539811893572268914e-02 4.692708880570983609e+01 1.398423937036373445e+03 0.000000000000000000e+00 7.720386671827754071e+03 8.425664497071908272e+02 1.028721805704170718e-05 8.517311292047993754e-02 0.000000000000000000e+00 0.000000000000000000e+00 1 0.000000000000000000e+00 1.000000000000000000e+00 4.654175481931232539e-01 1.176081393966405264e-01 4.169743124102363030e-01 -1.000000000000000000e+00 -9.039426437995823799e+05 2.417552337077698610e+02
6.708603445677111496e-06 3.010000000000001216e-02 1.145859598586127827e-02 0.000000000000000000e+00 1.443546940761607553e-07 1.537904193572400477e-02 4.866706093954736900e+01 1.403463528206737237e+03 0.000000000000000000e+00 7.706020655851266383e+03 8.424610652902376842e+02 1.020735392887470005e-05 8.513154549024204432e-02 0.000000000000000000e+00 0.000000000000000000e+00 1 0.000000000000000000e+00 1.000000000000000000e+00 4.690128110670541695e-01 1.168171815643749140e-01 4.141700073685710137e-01 -1.000000000000000000e+00 -9.187064642393772956e+05 2.400087461582441222e+02
6.721253653120419113e-06 3.010000000000001216e-02 1.145859598586127827e-02 0.000000000000000000e+00 1.443546940761607553e-07 1.536001252282206096e-02 5.040411732280079349e+01 1.408488657126660655e+03 0.000000000000000000e+00 7.690429656720426465e+03 8.422917280116174652e+02 1.012736446361959122e-05 8.507511825062191724e-02 0.000000000000000000e+00 0.000000000000000000e+00 1 0.000000000000000000e+00 1.000000000000000000e+00 4.726080162675586060e-01 1.160262364202631902e-01 4.113657473121782315e-01 -1.000000000000000000e+00 -9.336554241095654434e+05 2.382461490300550508e+02
6.733903860563726731e-06 3.010000000000001216e-02 1.145859598586127827e-02 0.000000000000000000e+00 1.443546940761607553e-07 1.534159725073585244e-02 5.218804615060643926e+01 1.413498904865127088e+03 0.000000000000000000e+00 7.674424628116646090e+03 8.420856418815776578e+02 1.004775776834781447e-05 8.500867030551524650e-02 0.000000000000000000e+00 0.000000000000000000e+00 1 0.000000000000000000e+00 1.000000000000000000e+00 4.762025090939475125e-01 1.152354479984569607e-01 4.085620429075955129e-01 -1.000000000000000000e+00 -9.487045377534906147e+05 2.364841515376677137e+02
6.746554068007034348e-06 3.010000000000001216e-02 1.145859598586127827e-02 0.000000000000000000e+00 1.443546940761607553e-07 1.532408049569433835e-02 5.404941224192732108e+01 1.418493681152624276e+03 0.000000000000000000e+00 7.658425577425960910e+03 8.418571456485574345e+02 9.968798244445729217e-06 8.493473759493742892e-02 0.000000000000000000e+00 0.000000000000000000e+00 1 0.000000000000000000e+00 1.000000000000000000e+00 4.797956111883538433e-01 1.144449655376869601e-01 4.057594232739590856e-01 -1.000000000000000000e+00 -9.638075955696805613e+05 2.347314832237512690e+02
6.759204275450341966e-06 3.010000000000001216e-02 1.145859598586127827e-02 0.000000000000000000e+00 1.443546940761607553e-07 1.530750513276858682e-02 5.599855142568491573e+01 1.423472388739961161e+03 0.000000000000000000e+00 7.642540589959407953e+03 8.416106900101272004e+02 9.890566212838529213e-06 8.485404596784347497e-02 0.000000000000000000e+00 0.000000000000000000e+00 1 0.000000000000000000e+00 1.000000000000000000e+00 4.833866713502968926e-01 1.136549323020589891e-01 4.029583963476441322e-01 -1.000000000000000000e+00 -9.789482795618779492e+05 2.329908558708249586e+02
